"coal","petroleum liquids","natural gas","nuclear","conventional hydro","wind","sloar pho"
0.150344136749927,0.0042039616117879,0.381523249426439,0.207897372927909,0.0968623776133389,0.114188774356157,0.0449801273144408
0.183001900575779,0.00453839555523163,0.403443462075384,0.18838966849249,0.0784870519771034,0.103110440832665,0.0390290804913465
0.216186581389576,0.00421967365607852,0.439812416106574,0.167208484652775,0.0644446104573683,0.0719441104103759,0.0361841233272524
0.225876481040452,0.00414852410183462,0.433037517626271,0.170951905372017,0.0577026494546698,0.0747923879291331,0.0334905344756231
0.202543976265696,0.00353527427984331,0.421656959960206,0.19460885476655,0.0553060203293075,0.0884351525882412,0.0339137618101552
0.188399587949735,0.0038653339087756,0.416873269341633,0.187004035446404,0.0592558523423545,0.111855265769271,0.0327466552418275
0.200951846049248,0.00463770400806672,0.363793720706429,0.202850282959065,0.068622910651939,0.131376432449476,0.0277671031757762
0.226229989550378,0.00486785402771021,0.370952930643875,0.201136504299314,0.0619147276333478,0.113077571887927,0.0218204219574473
0.230543952052307,0.00464833817653469,0.362005652924083,0.203562023247366,0.0696966945150745,0.105963948419906,0.0235793906647294
0.267276571819693,0.00687212770118314,0.34224051530263,0.192364574166422,0.0615313630585705,0.101392148235064,0.0283226997164369
0.196029006618322,0.00454732575445708,0.341616263972893,0.201741663763894,0.0671965546724089,0.146264922891795,0.0426042623262295
0.180990557335257,0.00410579809804941,0.363239018499572,0.191509987756403,0.0650386595776797,0.143115911644835,0.0520000670882042
0.19613340252594,0.00420375789548027,0.354939645828024,0.19466254786419,0.0715744286236301,0.124687942369519,0.0537982748932172
0.230044287446618,0.00365107818843254,0.396346285654031,0.174170928454684,0.0618284388675067,0.0883429113723836,0.0456160700163442
0.246746682284212,0.00380070133146052,0.416120903128288,0.167269740439316,0.0537007020604953,0.0701161352408123,0.0422451355154154
0.243404969184556,0.00464561641642311,0.415206746658573,0.166016264436898,0.0485782358606219,0.0817834005243046,0.0403647669186229
0.22373470771273,0.00450436395714614,0.394835298555937,0.183011059518305,0.0482829239789305,0.101427611070297,0.0442040352066533
0.192856196197245,0.00477424803281872,0.409660686271186,0.180000554786731,0.0528064503203893,0.119559622621737,0.040342241769893
0.180615576229926,0.00525246425493637,0.387814282928548,0.197357412894013,0.0609317305454385,0.133261623042907,0.0347669101042315
0.176275038984609,0.00457830546900467,0.37741212678294,0.207682978042341,0.0691943768189147,0.138247792340516,0.026609381561675
0.231937633064644,0.00971570507049116,0.360010698132593,0.186891609910072,0.0640775773496171,0.117713883210287,0.0296528932622949
0.216069906223359,0.00528254780172939,0.352670198514188,0.188320545609548,0.0649159663865546,0.133939227865059,0.0388016075995616
0.184922871776222,0.00442161408612904,0.343758523502137,0.191393156953662,0.0740552171409522,0.15048640785526,0.0509622086856381
0.178520956344981,0.00412028522569612,0.343390443003259,0.178395121479044,0.0647436517923402,0.169289839641209,0.0615397025134708
0.17923230377657,0.00409873655729059,0.367252528031919,0.181668615716218,0.0669527183508748,0.13958061039646,0.061214487170668
0.19034232236133,0.00409377331896194,0.405501202222038,0.170267287123787,0.0673347981096095,0.104728049083824,0.0577325677804494
0.20088055957841,0.0035636162452549,0.441965126307299,0.160065181865308,0.0571085194371671,0.0848015137814083,0.0516154827851532
0.203392621870883,0.0037640106165626,0.453180195146169,0.16444453991713,0.0504406064424968,0.0753780718336484,0.0493999541731111
0.181661668487997,0.00444386062487947,0.441409514333547,0.178126144154367,0.0475856421378603,0.0941427681059372,0.0526304021554121
0.169777649762371,0.00489032767073881,0.420968923564366,0.184545687933226,0.0449803698114625,0.121725953801744,0.0531110874560904
0.172771291103552,0.00453249977015721,0.393595047654071,0.190129018418069,0.0548496828169532,0.146005332352671,0.038117127884527
0.201316854364138,0.011083524231492,0.388729921400255,0.189555698824433,0.0560486138736094,0.12452778425536,0.0287376030507126
